Actual_Meteor_Count,Predicted_Meteor_Count
224102.0,224099.37333333332
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
347573.0,347573.43333333335
256522.0,256523.67333333334
0.0,0.0
0.0,0.0
0.0,0.0
347079.0,347079.70666666667
0.0,0.0
0.0,0.0
0.0,0.0
232678.0,232677.03333333333
0.0,0.0
286764.0,286771.69333333336
0.0,0.0
319032.0,319031.7133333333
0.0,0.0
0.0,0.0
319136.0,319134.44666666666
0.0,0.0
0.0,0.0
346499.0,346501.1
274770.0,274776.6666666667
0.0,0.0
273555.0,273555.91333333333
0.0,0.0
0.0,0.0
0.0,0.0
286429.0,286427.1533333333
0.0,0.0
253927.0,253946.54
257083.0,257082.98666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
223838.0,223836.98
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
302754.0,302751.64666666667
0.0,0.0
331652.0,331651.7
224855.0,224857.30666666667
253005.0,253005.97333333333
0.0,0.0
277007.0,277004.67333333334
0.0,0.0
252284.0,252286.50666666665
274043.0,274042.4666666667
253734.0,253734.07333333333
0.0,0.0
0.0,0.0
0.0,0.0
244012.0,244006.56
0.0,0.0
304006.0,304005.9266666667
0.0,0.0
0.0,0.0
251642.0,251642.47333333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
345241.0,345233.5733333333
0.0,0.0
0.0,0.0
0.0,0.0
304428.0,304438.55333333334
0.0,0.0
319071.0,319071.69333333336
0.0,0.0
0.0,0.0
0.0,0.0
302891.0,302889.9066666667
0.0,0.0
224261.0,224262.63333333333
331323.0,331323.06
331654.0,331654.5466666667
0.0,0.0
252313.0,252314.03333333333
252126.0,252127.56
0.0,0.0
0.0,0.0
223787.0,223786.17333333334
273595.0,273595.0133333333
0.0,0.0
0.0,0.0
272135.0,272135.9533333333
0.0,0.0
273065.0,273065.26
233041.0,233041.22
0.0,0.0
345351.0,345352.6
0.0,0.0
241923.0,241916.68
330846.0,330844.85333333333
0.0,0.0
244038.0,244037.92666666667
349660.0,349659.56666666665
0.0,0.0
0.0,0.0
331771.0,331767.80666666664
286250.0,286247.9
289441.0,289433.19333333336
350100.0,349961.17333333334
0.0,0.0
347547.0,347542.70666666667
319387.0,319386.88666666666
0.0,0.0
348054.0,348055.58
251593.0,251588.93333333332
0.0,0.0
0.0,0.0
0.0,0.0
232588.0,232589.01333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
253462.0,253462.98666666666
232855.0,232854.37333333332
255152.0,255153.15333333332
256437.0,256436.61333333334
331023.0,331022.9666666667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
224535.0,224536.24
0.0,0.0
0.0,0.0
272345.0,272346.91333333333
234010.0,234009.65333333332
344930.0,344929.12
224154.0,224153.68666666668
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
333057.0,333057.14666666667
273745.0,273744.36666666664
0.0,0.0
224403.0,224402.77333333335
302293.0,302295.08
223784.0,223783.93333333332
0.0,0.0
0.0,0.0
303034.0,303033.38666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
272671.0,272670.93333333335
0.0,0.0
303450.0,303449.18666666665
332934.0,332933.55333333334
223415.0,223415.51333333334
0.0,0.0
0.0,0.0
0.0,0.0
256628.0,256629.61333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
359920.0,359918.32
303478.0,303477.99333333335
0.0,0.0
0.0,0.0
0.0,0.0
274723.0,274722.0733333333
286109.0,286108.56666666665
233652.0,233652.01333333334
0.0,0.0
0.0,0.0
319607.0,319604.20666666667
0.0,0.0
0.0,0.0
345654.0,345654.43333333335
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
233480.0,233478.81333333332
0.0,0.0
0.0,0.0
322175.0,322171.6666666667
0.0,0.0
290246.0,290177.9066666667
0.0,0.0
0.0,0.0
302038.0,302038.05333333334
252276.0,252280.95333333334
0.0,0.0
0.0,0.0
0.0,0.0
251516.0,251510.9
254343.0,254340.05333333334
0.0,0.0
0.0,0.0
302631.0,302628.68
232923.0,232922.34666666668
252884.0,252881.20666666667
251600.0,251599.52
0.0,0.0
348699.0,348698.74666666664
0.0,0.0
0.0,0.0
319495.0,319492.73333333334
0.0,0.0
359820.0,359820.06
224392.0,224393.34666666668
0.0,0.0
0.0,0.0
233632.0,233630.52666666667
0.0,0.0
348173.5,348166.32
0.0,0.0
347490.0,347485.78
256494.0,256494.33333333334
223424.0,223422.49333333335
0.0,0.0
241908.0,241907.3
0.0,0.0
0.0,0.0
345872.0,345872.5333333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
253132.0,253128.38666666666
276940.0,276943.16
344871.0,344873.38666666666
302052.0,302051.68666666665
302313.0,302298.4266666667
0.0,0.0
223765.0,223764.61333333334
345690.0,345690.36666666664
0.0,0.0
0.0,0.0
233880.0,233877.93333333332
0.0,0.0
289260.0,289255.78
0.0,0.0
0.0,0.0
0.0,0.0
349046.0,349046.2266666667
0.0,0.0
0.0,0.0
289020.0,289021.23333333334
256772.0,256774.78666666665
0.0,0.0
274234.0,274234.2266666667
0.0,0.0
0.0,0.0
0.0,0.0
224125.0,224125.41333333333
0.0,0.0
252008.0,252008.09333333332
0.0,0.0
0.0,0.0
234200.0,234198.52
0.0,0.0
0.0,0.0
286174.0,286173.0133333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
223397.0,223396.15333333332
0.0,0.0
274089.0,274091.36
0.0,0.0
241751.0,241752.51333333334
255310.0,255309.54
0.0,0.0
0.0,0.0
274842.0,274841.44666666666
0.0,0.0
0.0,0.0
333841.0,333841.06666666665
0.0,0.0
319150.0,319150.3466666667
347714.0,347717.7266666667
233890.0,233888.86
0.0,0.0
347214.0,347213.9266666667
345822.0,345821.08666666667
289064.0,289064.14
0.0,0.0
0.0,0.0
0.0,0.0
243983.0,243982.66
331603.0,331603.0
271657.0,271685.14
252485.0,252482.67333333334
253401.0,253400.30666666667
0.0,0.0
0.0,0.0
0.0,0.0
224010.0,224009.68666666668
346594.0,346594.68666666665
0.0,0.0
233700.0,233700.09333333332
0.0,0.0
274727.0,274727.25333333336
302699.0,302699.26666666666
0.0,0.0
303496.0,303496.36666666664
0.0,0.0
304921.0,304920.9866666667
274555.0,274555.44666666666
0.0,0.0
0.0,0.0
274228.0,274226.2866666667
0.0,0.0
274840.0,274839.8466666667
244002.0,244002.68666666668
0.0,0.0
0.0,0.0
255151.0,255150.50666666665
0.0,0.0
333007.0,333009.68666666665
0.0,0.0
0.0,0.0
0.0,0.0
232971.0,232970.48666666666
348654.0,348653.46
0.0,0.0
0.0,0.0
234200.0,234201.16
252055.0,252055.56
0.0,0.0
289240.0,289239.43333333335
332900.0,332899.72
348225.0,348236.5933333333
0.0,0.0
346471.0,346469.1533333333
274635.0,274635.74
345874.0,345874.82666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
319037.0,319036.22
273663.0,273662.63333333336
0.0,0.0
0.0,0.0
0.0,0.0
303801.0,303801.78
301887.0,301882.32666666666
277096.0,277091.12666666665
0.0,0.0
0.0,0.0
0.0,0.0
348661.0,348659.82
0.0,0.0
0.0,0.0
274453.0,274451.25333333336
0.0,0.0
0.0,0.0
344984.0,344982.2133333333
251660.0,251659.05333333334
0.0,0.0
0.0,0.0
224150.0,224150.46
223336.0,223335.0
0.0,0.0
0.0,0.0
0.0,0.0
223759.0,223758.19333333333
347936.0,347936.1533333333
250756.0,250779.46666666667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
251521.0,251511.40666666668
0.0,0.0
0.0,0.0
233367.0,233368.76
301713.0,301712.36666666664
0.0,0.0
0.0,0.0
0.0,0.0
244343.0,244349.87333333332
272218.0,272215.9
347976.0,347959.36
304433.0,304421.11333333334
241896.0,241900.48666666666
0.0,0.0
272103.0,272111.44
252329.0,252320.67333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
241799.0,241795.06
0.0,0.0
346088.0,346090.88666666666
319795.0,319806.8933333333
0.0,0.0
0.0,0.0
252019.0,252019.98
0.0,0.0
0.0,0.0
322103.0,322096.41333333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
224108.0,224107.07333333333
255051.0,255057.8
0.0,0.0
0.0,0.0
274876.0,274872.0466666667
251953.0,251955.14666666667
0.0,0.0
252505.0,252504.98
302843.0,302844.84
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
303754.0,303757.22
0.0,0.0
0.0,0.0
273105.0,273105.02
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
255516.0,255513.00666666665
348667.0,348666.94
348610.0,348612.36666666664
273671.0,273669.91333333333
0.0,0.0
0.0,0.0
0.0,0.0
232941.0,232940.28666666665
0.0,0.0
0.0,0.0
0.0,0.0
361847.0,361843.44
0.0,0.0
0.0,0.0
256758.0,256755.98666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
345943.0,345946.17333333334
0.0,0.0
0.0,0.0
251598.0,251591.99333333335
224133.0,224132.32
273160.0,273157.8466666667
0.0,0.0
0.0,0.0
323821.0,323801.85333333333
274925.0,274916.46
0.0,0.0
331393.0,331394.56666666665
350777.0,350572.76
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
274263.0,274262.04
0.0,0.0
0.0,0.0
224040.0,224039.67333333334
275914.0,275918.82666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
301960.0,301960.38666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
233885.0,233885.84
0.0,0.0
0.0,0.0
286709.0,286709.74666666664
0.0,0.0
252510.0,252510.32
0.0,0.0
232685.0,232682.36
0.0,0.0
273776.0,273776.66
0.0,0.0
331045.0,331045.1066666667
0.0,0.0
0.0,0.0
303087.0,303085.25333333336
0.0,0.0
0.0,0.0
302756.0,302752.62
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
273965.0,273964.31333333335
0.0,0.0
304912.0,304961.69333333336
0.0,0.0
0.0,0.0
233717.0,233715.51333333334
252828.0,252829.93333333332
303021.0,303020.76
0.0,0.0
0.0,0.0
0.0,0.0
302588.0,302588.72
252680.0,252680.1
233715.0,233715.51333333334
347190.0,347189.74666666664
0.0,0.0
255151.0,255150.50666666665
0.0,0.0
0.0,0.0
0.0,0.0
303513.0,303512.0133333333
0.0,0.0
233281.0,233277.20666666667
345023.0,345024.44666666666
319157.0,319156.79333333333
0.0,0.0
0.0,0.0
0.0,0.0
273002.0,273002.16
256446.0,256440.70666666667
252353.0,252352.86
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
286174.0,286172.06666666665
0.0,0.0
302018.0,302017.9
0.0,0.0
0.0,0.0
303621.0,303622.1066666667
0.0,0.0
0.0,0.0
0.0,0.0
256513.0,256511.54666666666
319485.0,319488.85333333333
0.0,0.0
0.0,0.0
0.0,0.0
253405.0,253405.2
0.0,0.0
0.0,0.0
333281.0,333264.73333333334
253478.0,253476.70666666667
0.0,0.0
331030.0,331029.26666666666
0.0,0.0
0.0,0.0
0.0,0.0
347073.0,347071.64
289206.0,289207.12666666665
303449.0,303446.84
219292.0,219290.34
273959.0,273958.44
234115.0,234113.87333333332
346402.0,346409.16
0.0,0.0
223769.0,223768.56666666668
0.0,0.0
0.0,0.0
0.0,0.0
318965.0,318965.5133333333
0.0,0.0
0.0,0.0
257062.0,257073.72
0.0,0.0
0.0,0.0
243914.0,243912.75333333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
272900.0,272899.98
0.0,0.0
303191.0,303190.79333333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
330871.0,330870.9866666667
0.0,0.0
345015.0,345014.99333333335
243810.0,243809.42
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
251672.0,251670.96666666667
0.0,0.0
0.0,0.0
0.0,0.0
302049.0,302049.0266666667
0.0,0.0
0.0,0.0
0.0,0.0
348208.0,348207.29333333333
242061.0,242054.86666666667
331606.0,331604.98
0.0,0.0
0.0,0.0
0.0,0.0
276954.0,276957.56666666665
0.0,0.0
302877.0,302871.9733333333
273653.0,273653.7866666667
0.0,0.0
0.0,0.0
256272.0,256285.33333333334
347920.0,347920.0
333746.0,333744.72
0.0,0.0
345507.0,345507.5266666667
347233.0,347234.5266666667
344920.0,344918.72
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
331311.0,331311.99333333335
0.0,0.0
289517.0,289521.12
252124.0,252124.75333333333
0.0,0.0
304927.0,304927.2133333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
348788.0,348787.64
331481.0,331479.4
0.0,0.0
0.0,0.0
0.0,0.0
348069.0,348068.99333333335
272802.0,272802.68666666665
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
223275.0,223276.99333333335
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
361803.0,361801.54
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
348203.0,348203.06666666665
349285.0,349294.75333333336
0.0,0.0
252293.0,252289.44666666666
0.0,0.0
243886.0,243887.65333333332
286199.0,286196.30666666664
0.0,0.0
0.0,0.0
255359.0,255328.96666666667
0.0,0.0
0.0,0.0
0.0,0.0
253998.0,253987.85333333333
345839.0,345837.67333333334
0.0,0.0
0.0,0.0
252823.0,252823.66
286186.0,286185.56
0.0,0.0
0.0,0.0
274247.0,274247.62
348687.0,348685.5
0.0,0.0
0.0,0.0
255327.0,255328.2
252535.0,252535.78
0.0,0.0
0.0,0.0
233897.0,233888.86
0.0,0.0
0.0,0.0
223888.0,223888.37333333332
359851.0,359850.46
273659.0,273659.04
253741.0,253741.45333333334
0.0,0.0
345435.0,345434.00666666665
0.0,0.0
0.0,0.0
234015.0,234014.97333333333
306088.0,305909.38
289038.0,289035.05333333334
0.0,0.0
275870.0,275870.5466666667
256456.0,256458.39333333334
319071.0,319071.69333333336
348059.0,348059.0333333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
242024.0,242021.58
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
232988.0,232987.32666666666
301751.0,301751.7133333333
0.0,0.0
331002.0,331002.9266666667
350779.0,350711.1666666667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
224767.0,224766.66666666666
0.0,0.0
347569.0,347568.7133333333
251985.0,251985.64666666667
0.0,0.0
0.0,0.0
0.0,0.0
252122.0,252122.84666666668
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
256667.0,256664.42666666667
0.0,0.0
0.0,0.0
349053.0,349051.7266666667
0.0,0.0
252131.0,252130.02666666667
272861.0,272847.78
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
303272.0,303266.04
256300.0,256299.13333333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
346381.0,346373.64666666667
0.0,0.0
232449.0,232449.04
0.0,0.0
233574.0,233573.00666666665
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
251998.0,251997.33333333334
0.0,0.0
0.0,0.0
232671.0,232669.94666666666
0.0,0.0
303612.0,303621.37333333335
0.0,0.0
232997.0,232999.54
322227.0,322229.58666666667
0.0,0.0
0.0,0.0
0.0,0.0
253746.0,253744.88666666666
0.0,0.0
0.0,0.0
359829.0,359828.00666666665
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
320034.0,320035.74
345605.0,345606.6666666667
361785.0,361785.19333333336
224828.0,224827.88666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
319152.0,319152.31333333335
0.0,0.0
0.0,0.0
219357.0,219355.80666666667
0.0,0.0
345282.0,345281.5
232515.0,232514.79333333333
0.0,0.0
0.0,0.0
0.0,0.0
333174.0,333167.9066666667
272568.0,272565.1533333333
223947.0,223946.51333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
233090.0,233092.30666666667
233694.0,233698.6
303434.0,303433.9
0.0,0.0
232743.0,232742.96
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
255157.0,255157.04
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
232891.0,232890.3
272053.0,272055.23333333334
0.0,0.0
0.0,0.0
0.0,0.0
347194.0,347194.52
288996.0,288996.84
0.0,0.0
223234.0,223230.81333333332
223223.0,223224.36
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
224361.0,224361.02
348658.0,348658.2866666667
0.0,0.0
223583.0,223578.49333333335
0.0,0.0
319030.0,319029.2
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
346372.0,346367.63333333336
0.0,0.0
0.0,0.0
330992.0,330990.74666666664
0.0,0.0
318556.0,318557.50666666665
0.0,0.0
0.0,0.0
0.0,0.0
274710.0,274709.9866666667
0.0,0.0
0.0,0.0
0.0,0.0
256536.0,256535.19333333333
223934.0,223933.83333333334
232631.0,232631.14
255650.0,255647.77333333335
272169.0,272167.63333333336
0.0,0.0
0.0,0.0
302052.0,302051.68666666665
0.0,0.0
0.0,0.0
255311.0,255310.72666666665
254003.0,254000.02
0.0,0.0
256847.0,256849.58
0.0,0.0
287116.0,287111.44
233864.0,233865.28666666665
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
303205.0,303205.43333333335
286175.0,286175.8
224334.0,224332.63333333333
0.0,0.0
275866.0,275866.7
0.0,0.0
0.0,0.0
0.0,0.0
302128.0,302129.94666666666
224488.0,224486.85333333333
274733.0,274729.99333333335
0.0,0.0
0.0,0.0
223978.0,223983.67333333334
0.0,0.0
319315.0,319315.54
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
330872.0,330871.62
0.0,0.0
253126.0,253125.88666666666
229778.0,232010.06666666668
0.0,0.0
224401.0,224401.56
0.0,0.0
313106.0,313103.36666666664
273852.0,273850.38666666666
0.0,0.0
345670.0,345671.26666666666
0.0,0.0
319489.0,319491.26
272437.0,272442.92
346476.0,346474.11333333334
286413.0,286413.31333333335
0.0,0.0
0.0,0.0
275684.0,275683.72
0.0,0.0
0.0,0.0
232582.0,232583.02
223268.0,223267.37333333332
219205.0,219204.60666666666
0.0,0.0
289016.0,289021.1533333333
253007.0,253007.13333333333
0.0,0.0
0.0,0.0
256668.0,256664.37333333332
0.0,0.0
0.0,0.0
0.0,0.0
223441.0,223441.74666666667
348661.0,348659.82
0.0,0.0
0.0,0.0
223574.0,223573.56666666668
0.0,0.0
346052.0,346046.16
223559.0,223559.09333333332
0.0,0.0
0.0,0.0
232576.0,232575.72666666665
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
233134.0,233137.79333333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
241926.0,241927.96
0.0,0.0
0.0,0.0
359982.0,359981.76666666666
346470.0,346469.1533333333
0.0,0.0
346004.0,346003.61333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
252831.0,252834.1
0.0,0.0
331221.0,331220.24
0.0,0.0
0.0,0.0
255138.0,255138.52666666667
0.0,0.0
223717.0,223716.45333333334
0.0,0.0
0.0,0.0
0.0,0.0
331364.0,331365.44
0.0,0.0
345590.0,345590.11333333334
320017.0,320017.8333333333
289133.0,289134.55333333334
232548.0,232549.16
0.0,0.0
0.0,0.0
0.0,0.0
322268.0,322269.0933333333
0.0,0.0
0.0,0.0
0.0,0.0
346241.0,346240.55333333334
0.0,0.0
0.0,0.0
303744.0,303745.4533333333
233361.0,233362.72666666665
331485.0,331484.35333333333
0.0,0.0
0.0,0.0
347060.0,347061.1066666667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
331298.0,331297.7266666667
0.0,0.0
0.0,0.0
0.0,0.0
347247.0,347248.9266666667
0.0,0.0
344775.0,344774.38666666666
0.0,0.0
332961.0,332961.9533333333
0.0,0.0
301700.0,301701.37333333335
0.0,0.0
273699.0,273695.18
233527.0,233527.6
0.0,0.0
0.0,0.0
251919.0,251917.2
302334.0,302346.38666666666
0.0,0.0
0.0,0.0
289375.0,289375.2866666667
0.0,0.0
267885.0,267651.72
0.0,0.0
0.0,0.0
256469.0,256468.16
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
233853.0,233856.05333333334
0.0,0.0
0.0,0.0
254340.0,254338.94666666666
0.0,0.0
0.0,0.0
0.0,0.0
346443.0,346444.16
0.0,0.0
279648.0,277259.78
0.0,0.0
232925.0,232923.59333333332
0.0,0.0
252739.0,252738.58
347071.0,347071.2266666667
0.0,0.0
234214.0,234213.66
0.0,0.0
302856.0,302855.41333333333
0.0,0.0
0.0,0.0
0.0,0.0
224032.0,224030.34
0.0,0.0
0.0,0.0
0.0,0.0
347451.0,347453.20666666667
305183.0,305183.18666666665
0.0,0.0
272245.0,272243.8933333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
333797.0,333786.69333333336
223450.0,223448.51333333334
219231.0,219228.68
289136.0,289136.14
223363.0,223357.49333333335
346719.0,346717.72
288981.0,288980.0133333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
288981.0,288980.2266666667
345641.0,345656.35333333333
348829.0,348828.14
0.0,0.0
347504.0,347503.6
0.0,0.0
0.0,0.0
0.0,0.0
223264.0,223263.11333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
332221.0,332124.20666666667
273016.0,273016.6666666667
0.0,0.0
0.0,0.0
346321.0,346304.8466666667
346146.0,346143.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
252312.0,252313.44
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
224810.0,224810.8
305497.0,305497.35333333333
0.0,0.0
0.0,0.0
253391.0,253390.08666666667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
346996.0,346996.08
0.0,0.0
253383.0,253384.08666666667
0.0,0.0
253422.0,253414.88666666666
302603.0,302601.35333333333
331601.0,331596.5266666667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
331163.0,331163.42
303074.0,303073.58666666667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
303183.0,303177.2
0.0,0.0
318803.0,318803.2733333333
0.0,0.0
0.0,0.0
274705.0,274705.88
0.0,0.0
0.0,0.0
346955.0,346955.7
0.0,0.0
286290.0,286289.98
0.0,0.0
232694.0,232693.90666666668
272193.0,272192.5466666667
302932.0,302931.11333333334
286577.0,286576.26
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
232676.0,232676.12
251945.0,251943.93333333332
0.0,0.0
0.0,0.0
286132.0,286139.6666666667
0.0,0.0
0.0,0.0
0.0,0.0
272133.0,272130.06666666665
0.0,0.0
0.0,0.0
0.0,0.0
233705.0,233705.45333333334
224083.0,224082.84666666668
0.0,0.0
0.0,0.0
0.0,0.0
223218.0,223219.22
0.0,0.0
344748.0,344746.92
330888.0,330880.7
224032.0,224030.34
254343.0,254340.05333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
273522.0,273523.31333333335
0.0,0.0
0.0,0.0
0.0,0.0
333142.0,333143.2866666667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
233201.0,233200.52666666667
0.0,0.0
224043.0,224042.34
0.0,0.0
224399.0,224397.73333333334
0.0,0.0
224019.0,224017.42666666667
251780.0,251780.58666666667
253024.0,253026.12666666668
0.0,0.0
234099.0,234100.07333333333
243946.0,243942.1
346837.0,346835.5733333333
233480.0,233478.03333333333
0.0,0.0
319749.0,319748.44666666666
319040.0,319040.92
0.0,0.0
232625.0,232625.98666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
289198.0,289195.5733333333
0.0,0.0
286169.0,286170.19333333336
0.0,0.0
0.0,0.0
331192.0,331190.6533333333
303718.0,303712.18
0.0,0.0
272109.0,272108.6533333333
0.0,0.0
286593.0,286592.12
0.0,0.0
0.0,0.0
0.0,0.0
345086.0,345087.28
0.0,0.0
0.0,0.0
305249.0,305248.79333333333
272923.0,272923.8
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
303208.0,303207.5933333333
0.0,0.0
0.0,0.0
0.0,0.0
346484.0,346487.50666666665
0.0,0.0
0.0,0.0
233501.0,233500.52
0.0,0.0
0.0,0.0
0.0,0.0
224359.0,224359.54666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
319413.0,319402.3333333333
0.0,0.0
0.0,0.0
0.0,0.0
255059.0,255059.18666666668
224046.0,224046.2
0.0,0.0
0.0,0.0
0.0,0.0
273525.0,273521.67333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
241903.0,241901.1
287246.0,287240.24
0.0,0.0
0.0,0.0
0.0,0.0
348050.0,348050.4533333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
274098.0,274098.46
0.0,0.0
223907.0,223908.96666666667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
330942.0,330941.26666666666
0.0,0.0
244485.0,244485.38666666666
0.0,0.0
0.0,0.0
251828.0,251827.60666666666
0.0,0.0
345436.0,345436.5266666667
0.0,0.0
0.0,0.0
348678.0,348677.1666666667
0.0,0.0
252007.0,252007.03333333333
0.0,0.0
0.0,0.0
0.0,0.0
255423.0,255423.1
272395.0,272393.5333333333
0.0,0.0
