Actual_Brightness,Predicted_Brightness
18962.35387389397,18962.35387389583
20328.066666666666,20328.052444444424
18303.666666666668,18303.69644444445
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18281.866666666665,18281.752444444446
18962.35387389397,18962.35387389583
18322.666666666668,18322.633333333375
16266.8,16266.846666666663
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17010.066666666666,17010.033777777782
18962.35387389397,18962.35387389583
22200.466666666667,22200.660888888888
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15531.4,15531.357777777755
23243.6,23243.563999999977
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15613.333333333334,15613.433333333343
16803.666666666668,16803.70400000001
18962.35387389397,18962.35387389583
19282.666666666668,19282.61955555557
22193.33333333333,22193.306222222232
23215.0,23215.795999999973
18962.35387389397,18962.35387389583
23098.066666666666,23097.930666666703
18309.0,18309.045777777814
23058.266666666663,23058.321777777823
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21269.13333333333,21269.07688888894
18244.2,18244.17733333334
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20253.4,20253.452000000027
20125.8,20125.479555555583
18473.066666666666,18472.76266666669
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23244.066666666666,23243.996888888865
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18296.866666666665,18296.767111111094
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22998.93333333333,22998.814222222187
16777.333333333332,16777.182222222225
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14943.333333333334,14943.315111111086
14889.066666666668,14889.013777777776
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14917.266666666666,14917.199555555539
23195.733333333334,23195.743555555575
16717.066666666666,16718.632000000016
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16768.066666666666,16767.435999999994
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15557.8,15557.922666666656
20114.2,20114.159111111134
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16289.533333333333,16290.024888888867
18147.866666666665,18147.780444444466
23198.4,23197.45111111106
20295.533333333333,20294.359111111127
16126.4,16126.691111111104
18962.35387389397,18962.35387389583
18140.2,18140.725333333332
16821.933333333334,16821.4826666667
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16119.933333333332,16119.687555555567
18962.35387389397,18962.35387389583
23072.533333333333,23072.733777777747
21319.666666666668,21320.51955555556
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16801.266666666666,16801.337333333326
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21473.533333333333,21473.166222222186
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14940.533333333333,14940.473777777743
17003.4,17003.81466666665
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18325.066666666666,18324.860444444414
16796.866666666665,16796.917333333342
18962.35387389397,18962.35387389583
16833.666666666668,16833.66755555559
20189.533333333333,20189.389333333314
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20250.266666666663,20250.476444444455
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18207.0,18206.990666666665
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17034.4,17034.186222222226
23244.466666666667,23244.46266666668
23240.666666666668,23240.824444444468
18244.733333333334,18244.660888888906
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15529.4,15529.37466666666
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
24123.13333333333,24122.89600000005
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17117.2,17117.061777777766
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23062.866666666665,23063.09333333339
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16773.2,16772.651555555552
14942.2,14942.1582222222
18210.666666666668,18210.39866666664
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21588.066666666666,21587.160000000014
18328.33333333333,18327.777333333313
18962.35387389397,18962.35387389583
22092.866666666665,22092.971111111077
23385.13333333333,23370.94577777775
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18284.2,18284.146666666642
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14936.0,14935.995111111117
18394.266666666663,18394.58844444445
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20130.666666666668,20130.693777777822
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15592.333333333334,15592.452444444427
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
19113.93333333333,19113.98311111114
18962.35387389397,18962.35387389583
16834.0,16834.021333333327
18962.35387389397,18962.35387389583
15512.333333333334,15512.166222222218
18962.35387389397,18962.35387389583
18251.733333333334,18251.777333333335
18962.35387389397,18962.35387389583
22069.666666666668,22069.65199999999
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20205.8,20205.717333333323
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20183.733333333334,20183.51733333333
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18264.33333333333,18264.285777777775
18962.35387389397,18962.35387389583
20327.466666666667,20331.07422222226
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15581.133333333331,15581.033777777791
16855.2,16855.435111111092
20201.4,20201.38355555556
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20172.533333333333,20172.55600000003
16845.333333333332,16845.33733333333
15581.0,15581.033777777791
23146.0,23145.970666666606
18962.35387389397,18962.35387389583
17010.066666666666,17010.033777777782
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20234.2,20234.116888888882
18962.35387389397,18962.35387389583
15552.066666666668,15551.822666666667
23001.533333333333,23001.62977777778
21277.13333333333,21277.12133333331
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18200.13333333333,18200.144000000008
17096.4,17096.00355555554
16823.533333333333,16823.529333333332
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
19078.266666666663,19078.141333333315
18962.35387389397,18962.35387389583
20134.533333333333,20134.540888888878
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20241.4,20241.442222222206
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17100.866666666665,17100.816000000013
21299.0,21299.322666666678
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16893.666666666668,16893.707555555557
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22218.733333333334,22217.63066666667
16898.533333333333,16898.44622222221
18962.35387389397,18962.35387389583
22068.666666666668,22068.664000000008
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23138.2,23138.109333333403
19280.4,19280.495555555568
20229.93333333333,20229.817777777724
14619.466666666667,14619.35599999997
18263.93333333333,18263.884888888868
15607.666666666666,15607.591555555566
23093.466666666667,23093.948000000022
18962.35387389397,18962.35387389583
14917.933333333332,14917.900444444449
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21264.33333333333,21264.368000000002
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17137.466666666667,17138.267999999996
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16260.933333333332,16260.867111111107
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18193.33333333333,18193.224888888853
18962.35387389397,18962.35387389583
20212.733333333334,20212.719555555588
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22058.066666666666,22058.01866666672
18962.35387389397,18962.35387389583
23001.0,23000.99955555551
16254.0,16253.950222222227
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16778.133333333335,16778.055555555577
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20136.6,20136.60177777781
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23213.866666666665,23213.819999999952
16137.4,16136.793333333311
22107.066666666666,22107.003999999994
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18463.6,18463.81333333333
18962.35387389397,18962.35387389583
20191.8,20191.44133333336
18243.533333333333,18243.586666666673
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17084.8,17085.646666666682
23194.666666666668,23194.637333333307
22249.733333333334,22249.600888888894
18962.35387389397,18962.35387389583
23033.8,23033.83777777774
23148.866666666665,23148.79955555556
22994.666666666668,22994.48888888882
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22087.4,22087.34266666672
18962.35387389397,18962.35387389583
19301.13333333333,19301.436444444436
16808.266666666666,16808.307111111106
18962.35387389397,18962.35387389583
20328.466666666667,20328.480888888884
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23252.533333333333,23252.463999999993
22098.733333333334,22098.59111111115
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23204.6,23204.60933333336
18186.8,18186.90177777775
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14885.0,14885.12444444444
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
24120.2,24120.102666666677
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23213.533333333333,23213.536888888877
23285.666666666668,23286.44755555555
18962.35387389397,18962.35387389583
16819.533333333333,16819.290222222226
18962.35387389397,18962.35387389583
16259.066666666668,16259.17688888891
19079.93333333333,19079.89377777776
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17023.933333333334,17021.944444444427
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16933.2,16932.387555555557
23055.93333333333,23055.844888888896
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16854.866666666665,16854.949333333345
19079.066666666666,19079.03955555556
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18283.13333333333,18283.153333333303
23245.8,23245.695555555518
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17021.8,17021.878666666635
16835.666666666668,16835.727555555557
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15593.133333333331,15592.603999999998
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14925.866666666669,14925.907555555561
23990.066666666666,23990.041777777835
18243.93333333333,18243.91733333336
16916.066666666666,16916.096888888882
18962.35387389397,18962.35387389583
23029.0,23028.937777777763
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15601.0,15600.998222222222
20405.866666666665,20393.971999999994
19269.2,19269.030222222198
18962.35387389397,18962.35387389583
18391.33333333333,18391.355111111112
17097.066666666666,17097.170666666676
21271.4,21271.44622222218
23203.93333333333,23203.93466666662
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16134.933333333332,16134.89733333333
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15532.533333333333,15532.486222222202
20116.733333333334,20116.83111111108
18962.35387389397,18962.35387389583
22066.8,22066.861777777773
23385.266666666663,23381.35066666663
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14984.466666666667,14984.43822222221
18962.35387389397,18962.35387389583
23171.266666666663,23171.25199999998
16799.0,16799.04311111111
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16808.133333333335,16808.186222222204
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17111.133333333335,17110.882666666683
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23270.2,23270.109777777776
18962.35387389397,18962.35387389583
16808.733333333334,16808.66000000002
18190.733333333334,18189.698222222218
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20218.13333333333,20217.70177777781
17086.666666666668,17086.55644444444
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23092.066666666666,23091.631555555552
18962.35387389397,18962.35387389583
15496.6,15496.62133333336
18962.35387389397,18962.35387389583
15571.6,15571.519111111093
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16799.866666666665,16799.831555555567
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15511.4,15511.31422222221
18962.35387389397,18962.35387389583
20240.8,20241.394666666652
18962.35387389397,18962.35387389583
15533.133333333331,15533.259999999991
21481.8,21481.973777777825
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16916.4,16916.32577777778
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23988.6,23988.533777777793
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21335.6,21335.67555555554
23040.33333333333,23040.42088888887
24119.0,24119.00755555555
14988.533333333333,14988.5257777778
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21276.8,21276.803111111123
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14623.8,14623.835555555572
18962.35387389397,18962.35387389583
23018.8,23018.766666666692
15501.0,15500.987999999992
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22211.6,22211.18400000004
18171.2,18171.03466666664
14929.8,14929.76800000002
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15539.333333333334,15539.493333333317
15579.6,15579.898222222235
20228.93333333333,20228.924888888912
18962.35387389397,18962.35387389583
15516.2,15516.193777777764
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17010.466666666667,17010.471999999987
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15526.066666666668,15526.029333333332
18136.866666666665,18137.015555555583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23146.266666666663,23146.290666666635
19266.4,19266.49555555554
18962.35387389397,18962.35387389583
14882.266666666666,14882.053333333337
14881.533333333333,14881.604444444429
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14957.4,14957.4013333333
23243.866666666665,23243.878666666664
18962.35387389397,18962.35387389583
14905.533333333333,14905.321777777772
18962.35387389397,18962.35387389583
21268.666666666668,21268.641333333377
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23091.466666666667,23091.18088888888
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22066.13333333333,22066.049777777833
18962.35387389397,18962.35387389583
21237.066666666666,21237.100888888923
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18314.0,18313.99911111114
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17102.4,17102.319555555572
14928.933333333332,14928.939111111118
15508.733333333334,15508.74800000002
17043.333333333332,17043.1791111111
18144.6,18144.52266666666
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20136.8,20136.77911111111
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17020.733333333334,17020.714666666667
16933.533333333333,16933.26266666667
18962.35387389397,18962.35387389583
17123.133333333335,17123.252444444443
18962.35387389397,18962.35387389583
19141.066666666666,19140.75955555555
15590.933333333332,15591.114222222219
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20213.666666666668,20213.576444444447
19078.33333333333,19078.3724444444
14955.6,14955.506666666684
18962.35387389397,18962.35387389583
18391.066666666666,18391.120444444456
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20141.866666666665,20142.07288888888
14965.866666666669,14965.79022222224
18315.533333333333,18315.390222222228
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14931.866666666669,14932.271555555528
18962.35387389397,18962.35387389583
21287.666666666668,21287.702666666642
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22058.13333333333,22058.105777777833
18962.35387389397,18962.35387389583
16875.066666666666,16875.07422222221
15318.533333333333,15385.30399999997
18962.35387389397,18962.35387389583
14960.066666666668,14960.102666666653
18962.35387389397,18962.35387389583
20873.733333333334,20873.55866666668
18256.8,18256.694222222206
18962.35387389397,18962.35387389583
23044.666666666668,23044.751111111127
18962.35387389397,18962.35387389583
21299.266666666663,21299.592444444457
18162.466666666667,18162.874666666645
23098.4,23098.921333333376
19094.2,19094.22755555556
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18378.93333333333,18378.914666666682
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15505.466666666667,15505.523111111128
14884.533333333333,14884.497777777799
14613.666666666666,14613.63066666669
18962.35387389397,18962.35387389583
19267.733333333334,19268.063555555553
16867.133333333335,16867.25644444444
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17111.2,17110.98177777779
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14896.066666666668,14896.09555555556
23244.066666666666,23243.996888888865
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14904.933333333332,14904.901333333353
18962.35387389397,18962.35387389583
23070.13333333333,23069.743999999966
14903.933333333332,14903.959111111108
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15505.066666666668,15505.044
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15542.266666666666,15542.516444444433
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16128.4,16128.527111111121
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23998.8,23998.81022222224
23098.0,23097.930666666703
18962.35387389397,18962.35387389583
23066.93333333333,23066.907555555517
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16855.4,16855.49422222221
18962.35387389397,18962.35387389583
22081.4,22081.34666666666
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17009.2,17009.215555555544
18962.35387389397,18962.35387389583
14914.466666666667,14914.436888888857
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22090.93333333333,22091.029333333372
18962.35387389397,18962.35387389583
23039.33333333333,23039.340888888913
21334.466666666667,21334.4977777778
19275.533333333333,19275.655555555542
15503.2,15503.34933333332
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21484.533333333333,21484.67333333337
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23082.733333333334,23082.703555555538
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20249.6,20249.606666666656
15557.4,15557.54400000003
22099.0,22099.074222222207
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23137.33333333333,23137.331555555586
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22086.533333333333,22086.531555555528
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23149.8,23149.92844444444
18962.35387389397,18962.35387389583
22985.0,22984.959111111122
18962.35387389397,18962.35387389583
22197.4,22197.462666666685
18962.35387389397,18962.35387389583
20113.33333333333,20113.394222222174
18962.35387389397,18962.35387389583
18246.6,18246.36311111113
15568.466666666667,15568.525333333351
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16794.6,16794.479555555525
20155.6,20156.425777777742
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
19291.666666666668,19291.70444444444
18962.35387389397,18962.35387389583
17859.0,17837.294222222215
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17097.933333333334,17097.868888888905
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15590.2,15590.434666666673
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16956.0,16955.92977777776
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23096.2,23096.27422222218
18962.35387389397,18962.35387389583
18643.2,18482.617333333314
18962.35387389397,18962.35387389583
15528.333333333334,15528.23822222222
18962.35387389397,18962.35387389583
16849.266666666666,16849.223111111107
23138.066666666666,23138.085333333405
18962.35387389397,18962.35387389583
15614.266666666666,15614.237333333327
18962.35387389397,18962.35387389583
20190.4,20190.35288888891
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14935.466666666667,14935.400000000018
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23163.4,23163.512444444455
20345.533333333333,20345.54577777778
18962.35387389397,18962.35387389583
18149.666666666668,18149.60266666666
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22253.13333333333,22252.453777777784
14896.666666666666,14896.558222222238
14615.4,14615.243999999975
19275.733333333334,19275.742666666683
14890.866666666669,14890.521333333341
23114.6,23114.491111111096
19265.4,19265.3093333333
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
19265.4,19265.32266666665
23042.733333333334,23043.614666666672
23255.266666666663,23255.204888888937
18962.35387389397,18962.35387389583
23166.93333333333,23166.953777777748
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14884.266666666666,14884.206222222205
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22148.066666666666,22142.127555555526
18201.066666666666,18201.11111111114
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23088.066666666666,23086.998222222246
23076.4,23076.200000000004
